Position,Cost,Asset
1500.0000,93256.1000,123975.0000
1500.0000,93256.1000,118995.0000
1510.0000,94054.1000,120498.0000
1510.0000,94054.1000,120830.2000
1510.0000,94054.1000,121841.9000
1510.0000,94054.1000,121932.5000
1520.0000,94866.7000,123515.2000
1520.0000,94866.7000,124579.2000
1520.0000,94866.7000,125141.6000
1520.0000,94866.7000,126084.0000
1520.0000,94866.7000,124472.8000
1530.0000,95681.2000,124618.5000
1530.0000,95681.2000,124802.1000
1530.0000,95681.2000,124848.0000
1530.0000,95681.2000,125964.9000
1530.0000,95681.2000,126561.6000
1540.0000,96499.2000,125972.0000
1540.0000,96499.2000,127188.6000
1540.0000,96499.2000,126002.8000
1540.0000,96499.2000,124924.8000
1540.0000,96499.2000,125186.6000
1550.0000,97320.5000,127301.5000
1550.0000,97320.5000,128743.0000
1550.0000,97320.5000,128324.5000
1550.0000,97320.5000,128014.5000
1550.0000,97320.5000,127177.5000
1560.0000,98143.0000,128310.0000
1560.0000,98143.0000,129526.8000
1560.0000,98143.0000,129355.2000
1560.0000,98143.0000,130494.0000
1560.0000,98143.0000,131055.6000
1560.0000,98143.0000,132459.6000
1560.0000,98143.0000,133473.6000
1560.0000,98143.0000,133582.8000
1560.0000,98143.0000,133988.4000
1570.0000,99002.8000,134988.6000
1570.0000,99002.8000,134250.7000
1570.0000,99002.8000,134297.8000
1570.0000,99002.8000,135255.5000
1570.0000,99002.8000,136778.4000
1580.0000,99876.0000,137965.6000
1580.0000,99876.0000,137712.8000
1580.0000,99876.0000,137586.4000
1580.0000,99876.0000,137744.4000
1580.0000,99876.0000,137381.0000
1590.0000,100742.8000,137821.2000
1590.0000,100742.8000,138075.6000
1590.0000,100742.8000,138393.6000
1590.0000,100742.8000,139236.3000
1590.0000,100742.8000,138997.8000
1600.0000,101617.6000,139968.0000
1600.0000,101617.6000,140000.0000
1600.0000,101617.6000,139552.0000
1600.0000,101617.6000,140864.0000
1600.0000,101617.6000,140656.0000
1610.0000,102501.5000,142307.9000
1610.0000,102501.5000,143080.7000
1610.0000,102501.5000,144239.9000
1610.0000,102501.5000,144867.8000
1620.0000,103403.0000,146043.0000
1620.0000,103403.0000,145492.2000
1620.0000,103403.0000,144390.6000
1620.0000,103403.0000,143208.0000
1620.0000,103403.0000,144990.0000
1630.0000,104305.5000,147107.5000
1630.0000,104305.5000,147547.6000
1630.0000,104305.5000,147873.6000
1630.0000,104305.5000,147009.7000
1630.0000,104305.5000,146211.0000
1640.0000,105210.1000,148354.4000
1640.0000,105210.1000,149174.4000
1640.0000,105210.1000,149945.2000
1640.0000,105210.1000,150634.0000
1640.0000,105210.1000,149436.8000
1650.0000,106123.4000,150694.5000
1650.0000,106123.4000,150909.0000
1650.0000,106123.4000,151156.5000
1650.0000,106123.4000,149655.0000
1650.0000,106123.4000,147543.0000
1660.0000,107018.1000,148520.2000
1660.0000,107018.1000,148619.8000
1660.0000,107018.1000,147159.0000
1660.0000,107018.1000,148653.0000
1660.0000,107018.1000,147740.0000
1670.0000,107916.6000,150049.5000
1670.0000,107916.6000,150183.1000
1670.0000,107916.6000,150901.2000
1670.0000,107916.6000,152070.2000
1670.0000,107916.6000,153539.8000
1680.0000,108840.0000,155131.2000
1680.0000,108840.0000,155870.4000
1680.0000,108840.0000,156256.8000
1680.0000,108840.0000,156458.4000
1680.0000,108840.0000,156760.8000
1690.0000,109778.5000,158606.5000
1690.0000,109778.5000,158657.2000
1690.0000,109778.5000,158623.4000
1690.0000,109778.5000,158065.7000
1690.0000,109778.5000,158792.4000
1690.0000,109778.5000,159417.7000
1690.0000,109778.5000,159924.7000
1690.0000,109778.5000,158910.7000
1690.0000,109778.5000,158640.3000
1700.0000,110720.8000,160191.0000
1700.0000,110720.8000,160463.0000
1700.0000,110720.8000,159324.0000
1700.0000,110720.8000,159749.0000
1700.0000,110720.8000,160157.0000
1710.0000,111660.0000,160603.2000
1710.0000,111660.0000,158277.6000
1710.0000,111660.0000,160227.0000
1710.0000,111660.0000,161013.6000
1710.0000,111660.0000,162398.7000
1720.0000,112602.9000,162178.8000
1720.0000,112602.9000,160390.0000
1720.0000,112602.9000,160768.4000
1720.0000,112602.9000,161817.6000
1720.0000,112602.9000,159444.0000
1730.0000,113527.4000,159938.5000
1730.0000,113527.4000,161772.3000
1730.0000,113527.4000,161097.6000
1730.0000,113527.4000,158917.8000
1730.0000,113527.4000,159903.9000
1740.0000,114458.3000,161976.6000
1740.0000,114458.3000,160375.8000
1740.0000,114458.3000,158931.6000
1740.0000,114458.3000,161715.6000
1740.0000,114458.3000,158374.8000
1750.0000,115349.4000,155942.5000
1750.0000,115349.4000,154735.0000
1750.0000,115349.4000,151480.0000
1750.0000,115349.4000,149572.5000
1750.0000,115349.4000,153842.5000
1760.0000,116228.4000,154704.0000
1760.0000,116228.4000,158980.8000
1760.0000,116228.4000,161673.6000
1760.0000,116228.4000,161955.2000
1760.0000,116228.4000,163099.2000
1770.0000,117158.9000,164698.5000
1770.0000,117158.9000,165902.1000
1770.0000,117158.9000,167070.3000
1770.0000,117158.9000,166256.1000
1770.0000,117158.9000,170132.4000
1780.0000,118119.1000,170915.6000
1780.0000,118119.1000,170595.2000
1780.0000,118119.1000,171681.0000
1780.0000,118119.1000,170559.6000
1780.0000,118119.1000,171414.0000
1790.0000,119080.0000,172001.1000
1790.0000,119080.0000,172556.0000
1790.0000,119080.0000,172377.0000
1790.0000,119080.0000,173701.6000
1790.0000,119080.0000,174059.6000
1800.0000,120053.5000,175230.0000
1800.0000,120053.5000,175266.0000
1800.0000,120053.5000,176238.0000
1800.0000,120053.5000,174870.0000
1800.0000,120053.5000,177966.0000
1810.0000,121038.0000,178194.5000
1810.0000,121038.0000,179389.1000
1810.0000,121038.0000,179552.0000
1810.0000,121038.0000,181018.1000
1820.0000,122037.4000,181890.8000
1820.0000,122037.4000,180507.6000
1820.0000,122037.4000,181326.6000
1820.0000,122037.4000,181199.2000
1820.0000,122037.4000,181581.4000
1830.0000,123031.0000,181828.8000
1830.0000,123031.0000,178882.5000
1830.0000,123031.0000,181243.2000
1830.0000,123031.0000,179230.2000
1830.0000,123031.0000,177857.7000
1840.0000,124006.6000,179510.4000
1840.0000,124006.6000,175628.0000
1840.0000,124006.6000,174027.2000
1840.0000,124006.6000,179602.4000
1840.0000,124006.6000,181516.0000
1850.0000,124994.8000,182817.0000
1850.0000,124994.8000,184241.5000
1850.0000,124994.8000,183150.0000
1850.0000,124994.8000,183612.5000
1860.0000,125990.5000,185200.2000
1860.0000,125990.5000,184809.6000
1860.0000,125990.5000,184419.0000
1860.0000,125990.5000,183117.0000
1870.0000,126963.0000,181857.5000
1870.0000,126963.0000,180230.6000
1870.0000,126963.0000,178734.6000
1870.0000,126963.0000,181371.3000
1870.0000,126963.0000,183858.4000
1880.0000,127938.6000,183412.8000
1880.0000,127938.6000,182905.2000
1880.0000,127938.6000,179276.8000
1880.0000,127938.6000,180931.2000
1880.0000,127938.6000,177528.4000
1880.0000,127938.6000,180931.2000
1880.0000,127938.6000,180743.2000
1880.0000,127938.6000,182905.2000
1880.0000,127938.6000,185556.0000
1890.0000,128926.7000,186750.9000
1890.0000,128926.7000,183821.4000
1890.0000,128926.7000,184842.0000
1890.0000,128926.7000,180835.2000
1890.0000,128926.7000,182555.1000
1900.0000,129888.2000,182685.0000
1900.0000,129888.2000,184509.0000
1900.0000,129888.2000,184851.0000
1900.0000,129888.2000,185915.0000
1900.0000,129888.2000,187340.0000
1910.0000,130862.9000,186167.7000
1910.0000,130862.9000,187332.8000
1910.0000,130862.9000,189414.7000
1910.0000,130862.9000,191114.6000
1910.0000,130862.9000,192642.6000
1910.0000,130862.9000,193750.4000
1910.0000,130862.9000,193693.1000
1910.0000,130862.9000,194075.1000
1910.0000,130862.9000,195030.1000
1920.0000,131891.0000,197395.2000
1920.0000,131891.0000,197433.6000
1920.0000,131891.0000,197548.8000
1920.0000,131891.0000,197548.8000
1920.0000,131891.0000,198278.4000
1930.0000,132921.5000,198886.5000
1930.0000,132921.5000,199697.1000
1930.0000,132921.5000,198712.8000
1930.0000,132921.5000,199118.1000
1930.0000,132921.5000,198693.5000
1940.0000,133942.7000,198112.8000
1940.0000,133942.7000,196871.2000
1940.0000,133942.7000,194892.4000
1940.0000,133942.7000,193340.4000
1940.0000,133942.7000,194562.6000
1950.0000,134945.9000,195624.0000
1950.0000,134945.9000,196891.5000
1950.0000,134945.9000,197203.5000
1950.0000,134945.9000,199875.0000
1950.0000,134945.9000,201610.5000
1960.0000,135977.5000,202193.6000
1960.0000,135977.5000,201880.0000
1960.0000,135977.5000,201488.0000
1960.0000,135977.5000,194961.2000
1960.0000,135977.5000,195862.8000
1970.0000,136987.1000,198891.2000
1970.0000,136987.1000,199403.4000
1970.0000,136987.1000,197847.1000
1970.0000,136987.1000,197000.0000
1980.0000,137980.9000,196772.4000
1980.0000,137980.9000,199445.4000
1980.0000,137980.9000,199306.8000
1980.0000,137980.9000,200712.6000
1980.0000,137980.9000,201999.6000
1990.0000,139006.4000,204074.5000
1990.0000,139006.4000,203198.9000
1990.0000,139006.4000,203358.1000
1990.0000,139006.4000,203537.2000
1990.0000,139006.4000,201865.6000
2000.0000,140019.6000,202640.0000
2000.0000,140019.6000,205840.0000
2000.0000,140019.6000,206060.0000
2000.0000,140019.6000,205960.0000
2000.0000,140019.6000,209620.0000
2010.0000,141074.8000,212095.2000
2010.0000,141074.8000,210909.3000
2010.0000,141074.8000,209180.7000
2010.0000,141074.8000,207834.0000
2010.0000,141074.8000,206547.6000
2020.0000,142115.2000,210160.8000
2020.0000,142115.2000,209009.4000
2020.0000,142115.2000,206787.4000
2020.0000,142115.2000,204929.0000
2020.0000,142115.2000,208363.0000
2030.0000,143149.5000,209962.9000
2030.0000,143149.5000,207790.8000
2030.0000,143149.5000,208988.5000
2030.0000,143149.5000,210206.5000
2030.0000,143149.5000,212094.4000
2040.0000,144189.9000,212241.6000
2040.0000,144189.9000,213751.2000
2040.0000,144189.9000,213445.2000
2040.0000,144189.9000,213057.6000
2040.0000,144189.9000,214281.6000
2040.0000,144189.9000,213853.2000
2040.0000,144189.9000,212486.4000
2040.0000,144189.9000,214852.8000
2040.0000,144189.9000,214648.8000
2050.0000,145242.1000,215701.0000
2050.0000,145242.1000,214471.0000
2050.0000,145242.1000,215557.5000
2050.0000,145242.1000,214020.0000
2050.0000,145242.1000,213343.5000
2060.0000,146281.1000,214034.0000
2060.0000,146281.1000,211438.4000
2060.0000,146281.1000,212324.2000
2060.0000,146281.1000,215228.8000
2060.0000,146281.1000,213683.8000
2070.0000,147307.6000,212485.5000
2070.0000,147307.6000,212796.0000
2070.0000,147307.6000,214534.8000
2070.0000,147307.6000,215569.8000
2070.0000,147307.6000,218012.4000
2080.0000,148362.8000,219481.6000
2080.0000,148362.8000,219710.4000
2080.0000,148362.8000,219398.4000
2080.0000,148362.8000,219377.6000
2080.0000,148362.8000,218046.4000
2090.0000,149392.8000,215270.0000
2090.0000,149392.8000,214141.4000
2090.0000,149392.8000,215416.3000
2090.0000,149392.8000,215625.3000
2100.0000,150415.3000,214725.0000
2100.0000,150415.3000,215817.0000
2100.0000,150415.3000,214578.0000
2100.0000,150415.3000,215187.0000
2100.0000,150415.3000,215061.0000
2110.0000,151450.3000,218385.0000
2110.0000,151450.3000,220621.6000
2110.0000,151450.3000,222183.0000
2110.0000,151450.3000,223828.8000
2110.0000,151450.3000,226951.6000
2120.0000,152535.3000,230020.0000
2120.0000,152535.3000,230401.6000
2120.0000,152535.3000,226670.4000
2120.0000,152535.3000,227794.0000
2120.0000,152535.3000,227942.4000
2130.0000,153588.3000,224289.0000
2130.0000,153588.3000,224693.7000
2130.0000,153588.3000,226120.8000
2130.0000,153588.3000,225950.4000
2130.0000,153588.3000,228272.1000
2140.0000,154655.6000,228402.2000
2140.0000,154655.6000,227546.2000
2140.0000,154655.6000,228487.8000
2140.0000,154655.6000,229172.6000
2140.0000,154655.6000,224742.8000
2150.0000,155713.7000,227491.5000
2150.0000,155713.7000,227448.5000
2150.0000,155713.7000,224159.0000
2150.0000,155713.7000,226717.5000
2150.0000,155713.7000,225599.5000
2160.0000,156764.5000,226972.8000
2160.0000,156764.5000,229111.2000
2160.0000,156764.5000,227556.0000
2160.0000,156764.5000,224640.0000
2160.0000,156764.5000,217360.8000
2170.0000,157662.7000,194909.4000
2170.0000,157662.7000,211119.3000
2170.0000,157662.7000,208840.8000
2170.0000,157662.7000,216197.1000
2170.0000,157662.7000,217347.2000
2180.0000,158663.8000,218239.8000
2180.0000,158663.8000,211351.0000
2180.0000,158663.8000,213792.6000
2180.0000,158663.8000,216757.4000
2180.0000,158663.8000,211896.0000
2180.0000,158663.8000,216365.0000
2180.0000,158663.8000,220855.8000
2180.0000,158663.8000,215580.2000
2180.0000,158663.8000,217171.6000
2190.0000,159673.8000,221190.0000
2190.0000,159673.8000,220226.4000
2190.0000,159673.8000,222350.7000
2190.0000,159673.8000,223314.3000
2190.0000,159673.8000,220204.5000
2200.0000,160686.0000,222684.0000
2200.0000,160686.0000,218746.0000
2200.0000,160686.0000,219428.0000
2200.0000,160686.0000,216876.0000
2200.0000,160686.0000,220528.0000
2210.0000,161665.2000,216403.2000
2210.0000,161665.2000,211673.8000
2210.0000,161665.2000,213044.0000
2210.0000,161665.2000,215276.1000
2210.0000,161665.2000,212867.2000
2220.0000,162666.4000,222266.4000
2220.0000,162666.4000,223265.4000
2220.0000,162666.4000,224131.2000
2220.0000,162666.4000,223221.0000
2220.0000,162666.4000,225063.6000
2230.0000,163686.2000,227415.4000
2230.0000,163686.2000,226255.8000
2230.0000,163686.2000,226077.4000
2230.0000,163686.2000,226545.7000
2230.0000,163686.2000,229913.0000
2240.0000,164718.0000,231123.2000
2240.0000,164718.0000,232332.8000
2240.0000,164718.0000,232713.6000
2240.0000,164718.0000,232176.0000
2240.0000,164718.0000,241136.0000
2250.0000,165794.9000,242302.5000
2250.0000,165794.9000,241965.0000
2250.0000,165794.9000,243472.5000
2250.0000,165794.9000,244012.5000
2250.0000,165794.9000,244845.0000
2260.0000,166880.7000,245390.8000
2260.0000,166880.7000,246995.4000
2260.0000,166880.7000,249187.6000
2260.0000,166880.7000,248600.0000
2260.0000,166880.7000,247244.0000
2270.0000,167973.4000,248042.9000
2270.0000,167973.4000,245046.5000
2270.0000,167973.4000,246385.8000
2270.0000,167973.4000,244410.9000
2270.0000,167973.4000,242004.7000
2280.0000,169021.9000,239058.0000
2280.0000,169021.9000,243162.0000
2280.0000,169021.9000,243868.8000
2280.0000,169021.9000,247676.4000
2280.0000,169021.9000,248907.6000
2290.0000,170116.2000,250594.7000
2290.0000,170116.2000,248167.3000
2290.0000,170116.2000,249930.6000
2290.0000,170116.2000,250319.9000
2300.0000,171211.7000,251965.0000
2300.0000,171211.7000,251597.0000
2300.0000,171211.7000,253276.0000
2300.0000,171211.7000,252218.0000
2300.0000,171211.7000,248009.0000
2310.0000,172312.7000,254331.0000
2310.0000,172312.7000,250357.8000
2310.0000,172312.7000,251905.5000
2310.0000,172312.7000,249757.2000
2310.0000,172312.7000,247401.0000
2320.0000,173372.8000,245943.2000
2320.0000,173372.8000,249748.0000
2320.0000,173372.8000,250652.8000
2320.0000,173372.8000,253784.8000
2320.0000,173372.8000,248216.8000
2330.0000,174435.4000,247585.8000
2330.0000,174435.4000,249310.0000
2330.0000,174435.4000,250917.7000
2330.0000,174435.4000,251476.9000
2340.0000,175511.9000,251901.0000
2340.0000,175511.9000,253890.0000
2340.0000,175511.9000,256113.0000
2340.0000,175511.9000,253141.2000
2350.0000,176560.9000,246515.0000
2350.0000,176560.9000,247854.5000
2350.0000,176560.9000,241932.5000
2350.0000,176560.9000,238642.5000
2350.0000,176560.9000,237914.0000
2360.0000,177564.9000,236944.0000
2360.0000,177564.9000,238242.0000
2360.0000,177564.9000,239705.2000
2360.0000,177564.9000,231398.0000
2360.0000,177564.9000,227598.4000
2360.0000,177564.9000,231185.6000
2360.0000,177564.9000,225002.4000
2360.0000,177564.9000,228849.2000
2360.0000,177564.9000,232696.0000
2370.0000,178555.9000,234867.0000
2370.0000,178555.9000,233184.3000
2370.0000,178555.9000,232947.3000
2370.0000,178555.9000,232260.0000
2370.0000,178555.9000,231620.1000
2380.0000,179549.1000,236381.6000
2380.0000,179549.1000,237071.8000
2380.0000,179549.1000,234572.8000
2380.0000,179549.1000,231288.4000
2380.0000,179549.1000,231050.4000
2390.0000,180472.0000,220573.1000
2390.0000,180472.0000,218374.3000
2390.0000,180472.0000,223178.2000
2390.0000,180472.0000,218661.1000
2390.0000,180472.0000,223656.2000
2390.0000,180472.0000,227862.6000
2390.0000,180472.0000,231256.4000
2390.0000,180472.0000,235534.5000
2390.0000,180472.0000,230993.5000
2400.0000,181455.2000,235968.0000
2400.0000,181455.2000,236184.0000
2400.0000,181455.2000,230928.0000
2400.0000,181455.2000,236376.0000
2400.0000,181455.2000,240024.0000
2410.0000,182445.6000,238686.4000
2410.0000,182445.6000,239023.8000
2410.0000,182445.6000,244060.7000
2410.0000,182445.6000,244205.3000
2410.0000,182445.6000,244253.5000
2420.0000,183453.2000,243839.2000
2420.0000,183453.2000,241927.4000
2420.0000,183453.2000,242484.0000
2420.0000,183453.2000,244153.8000
2420.0000,183453.2000,245363.8000
2430.0000,184470.0000,247082.4000
2430.0000,184470.0000,247544.1000
2430.0000,184470.0000,247738.5000
2430.0000,184470.0000,249828.3000
2430.0000,184470.0000,251019.0000
2440.0000,185500.3000,251393.2000
2440.0000,185500.3000,251393.2000
2440.0000,185500.3000,253101.2000
2440.0000,185500.3000,250295.2000
2450.0000,186534.3000,253330.0000
2450.0000,186534.3000,251786.5000
2450.0000,186534.3000,257838.0000
2450.0000,186534.3000,257372.5000
2450.0000,186534.3000,255633.0000
2460.0000,187595.2000,260981.4000
2460.0000,187595.2000,257980.2000
2460.0000,187595.2000,257734.2000
2460.0000,187595.2000,260194.2000
2460.0000,187595.2000,259554.6000
2470.0000,188647.5000,259918.1000
2470.0000,188647.5000,258040.9000
2470.0000,188647.5000,262017.6000
2470.0000,188647.5000,263400.8000
2470.0000,188647.5000,263153.8000
2480.0000,189708.0000,263004.0000
2480.0000,189708.0000,265682.4000
2480.0000,189708.0000,263549.6000
2480.0000,189708.0000,263624.0000
2480.0000,189708.0000,260350.4000
2490.0000,190752.4000,260055.6000
2490.0000,190752.4000,261400.2000
2490.0000,190752.4000,256918.2000
2490.0000,190752.4000,257789.7000
2490.0000,190752.4000,254403.3000
2500.0000,191771.3000,254725.0000
2500.0000,191771.3000,254650.0000
2500.0000,191771.3000,252550.0000
2500.0000,191771.3000,253375.0000
2500.0000,191771.3000,251125.0000
2510.0000,192786.3000,254765.0000
2510.0000,192786.3000,256396.5000
2510.0000,192786.3000,258580.2000
2510.0000,192786.3000,257224.8000
2510.0000,192786.3000,255267.0000
2520.0000,193802.0000,255956.4000
2520.0000,193802.0000,258552.0000
2520.0000,193802.0000,254948.4000
2520.0000,193802.0000,255452.4000
2520.0000,193802.0000,256132.8000
2530.0000,194826.6000,259223.8000
2530.0000,194826.6000,260033.4000
2530.0000,194826.6000,264764.5000
2530.0000,194826.6000,265953.6000
2530.0000,194826.6000,266636.7000
2530.0000,194826.6000,268205.3000
2530.0000,194826.6000,267522.2000
2530.0000,194826.6000,267851.1000
2530.0000,194826.6000,268433.0000
2540.0000,195886.5000,269214.6000
2540.0000,195886.5000,269849.6000
2540.0000,195886.5000,269494.0000
2540.0000,195886.5000,268376.4000
2540.0000,195886.5000,266598.4000
2550.0000,196927.8000,265531.5000
2550.0000,196927.8000,264103.5000
2550.0000,196927.8000,265455.0000
2550.0000,196927.8000,262752.0000
2550.0000,196927.8000,264282.0000
2560.0000,197966.1000,265804.8000
2560.0000,197966.1000,264755.2000
2560.0000,197966.1000,265395.2000
2560.0000,197966.1000,266649.6000
2560.0000,197966.1000,258841.6000
2570.0000,198964.6000,256614.5000
2570.0000,198964.6000,255997.7000
2570.0000,198964.6000,260777.9000
2570.0000,198964.6000,263784.8000
2570.0000,198964.6000,266252.0000
2570.0000,198964.6000,266303.4000
2570.0000,198964.6000,264812.8000
2570.0000,198964.6000,268513.6000
2570.0000,198964.6000,270492.5000
2580.0000,200031.3000,275208.6000
2580.0000,200031.3000,277530.6000
2580.0000,200031.3000,277891.8000
2580.0000,200031.3000,278407.8000
2580.0000,200031.3000,279104.4000
2590.0000,201109.6000,279279.7000
2590.0000,201109.6000,279953.1000
2590.0000,201109.6000,281429.4000
2590.0000,201109.6000,283397.8000
2590.0000,201109.6000,282724.4000
2600.0000,202204.1000,284570.0000
2600.0000,202204.1000,284726.0000
2600.0000,202204.1000,287560.0000
2600.0000,202204.1000,287586.0000
2600.0000,202204.1000,288782.0000
2610.0000,203315.5000,290075.4000
2610.0000,203315.5000,290988.9000
2610.0000,203315.5000,288979.2000
2610.0000,203315.5000,290049.3000
2610.0000,203315.5000,292476.6000
2620.0000,204441.7000,295064.4000
2620.0000,204441.7000,294802.4000
2620.0000,204441.7000,295431.2000
2620.0000,204441.7000,295509.8000
2620.0000,204441.7000,295247.8000
2630.0000,205572.8000,297479.3000
2630.0000,205572.8000,297794.9000
2630.0000,205572.8000,296795.5000
2630.0000,205572.8000,296953.3000
2630.0000,205572.8000,296795.5000
2640.0000,206701.4000,297950.4000
2640.0000,206701.4000,299772.0000
2640.0000,206701.4000,298927.2000
2640.0000,206701.4000,296445.6000
2640.0000,206701.4000,296815.2000
2650.0000,207827.3000,298363.5000
2650.0000,207827.3000,298204.5000
2650.0000,207827.3000,297250.5000
2650.0000,207827.3000,297515.5000
2650.0000,207827.3000,299662.0000
2650.0000,207827.3000,299662.0000
2650.0000,207827.3000,301278.5000
2650.0000,207827.3000,300298.0000
2650.0000,207827.3000,296932.5000
2660.0000,208922.6000,291349.8000
2660.0000,208922.6000,296749.6000
2660.0000,208922.6000,295898.4000
2660.0000,208922.6000,297068.8000
2660.0000,208922.6000,301271.6000
2670.0000,210058.8000,303365.4000
2670.0000,210058.8000,302377.5000
2670.0000,210058.8000,303151.8000
2670.0000,210058.8000,306596.1000
2670.0000,210058.8000,306996.6000
2680.0000,211195.7000,304689.2000
2680.0000,211195.7000,303644.0000
2680.0000,211195.7000,307262.0000
2680.0000,211195.7000,306860.0000
2680.0000,211195.7000,305948.8000
2690.0000,212341.4000,308193.3000
2690.0000,212341.4000,309054.1000
2690.0000,212341.4000,308569.9000
2690.0000,212341.4000,308381.6000
2690.0000,212341.4000,308892.7000
2700.0000,213492.0000,310662.0000
2700.0000,213492.0000,310770.0000
2700.0000,213492.0000,306882.0000
2700.0000,213492.0000,304236.0000
2700.0000,213492.0000,306747.0000
2710.0000,214622.9000,306473.9000
2710.0000,214622.9000,309536.2000
2710.0000,214622.9000,308398.0000
2710.0000,214622.9000,308289.6000
2710.0000,214622.9000,308479.3000
2720.0000,215771.9000,312528.0000
2720.0000,215771.9000,314432.0000
2720.0000,215771.9000,311222.4000
2720.0000,215771.9000,312473.6000
2720.0000,215771.9000,308828.8000
2730.0000,216907.5000,310018.8000
2730.0000,216907.5000,309145.2000
2730.0000,216907.5000,306060.3000
2730.0000,216907.5000,303330.3000
2730.0000,216907.5000,300108.9000
2740.0000,218023.4000,305756.6000
2740.0000,218023.4000,307729.4000
2740.0000,218023.4000,306414.2000
2740.0000,218023.4000,312990.2000
2740.0000,218023.4000,305126.4000
2750.0000,219142.6000,307780.0000
2750.0000,219142.6000,306900.0000
2750.0000,219142.6000,307367.5000
2750.0000,219142.6000,310502.5000
2750.0000,219142.6000,313280.0000
2760.0000,220279.0000,313646.4000
2760.0000,220279.0000,317372.4000
2760.0000,220279.0000,316047.6000
2760.0000,220279.0000,316185.6000
2770.0000,221425.5000,317580.5000
2770.0000,221425.5000,317552.8000
2770.0000,221425.5000,318743.9000
2770.0000,221425.5000,314395.0000
2770.0000,221425.5000,309242.8000
2780.0000,222549.3000,312416.4000
2780.0000,222549.3000,314084.4000
2780.0000,222549.3000,313306.0000
2780.0000,222549.3000,318059.8000
2780.0000,222549.3000,319672.2000
2790.0000,223698.9000,320738.4000
2790.0000,223698.9000,321659.1000
2790.0000,223698.9000,325146.6000
2790.0000,223698.9000,324504.9000
2790.0000,223698.9000,325369.8000
2800.0000,224859.1000,324856.0000
2800.0000,224859.1000,326900.0000
2800.0000,224859.1000,327264.0000
2800.0000,224859.1000,326900.0000
2800.0000,224859.1000,325416.0000
2800.0000,224859.1000,326872.0000
2800.0000,224859.1000,328552.0000
2800.0000,224859.1000,325220.0000
2800.0000,224859.1000,325472.0000
2800.0000,224859.1000,323652.0000
2800.0000,224859.1000,324716.0000
2800.0000,224859.1000,325892.0000
2800.0000,224859.1000,328328.0000
2810.0000,226041.7000,332310.6000
2810.0000,226041.7000,333266.0000
2810.0000,226041.7000,333996.6000
2810.0000,226041.7000,333575.1000
2810.0000,226041.7000,334418.1000
2810.0000,226041.7000,334530.5000
2810.0000,226041.7000,334867.7000
2810.0000,226041.7000,335542.1000
2810.0000,226041.7000,336385.1000
2820.0000,227235.4000,336623.4000
2820.0000,227235.4000,337751.4000
2820.0000,227235.4000,341502.0000
2820.0000,227235.4000,343250.4000
2820.0000,227235.4000,343870.8000
2830.0000,228450.5000,343873.3000
2830.0000,228450.5000,341128.2000
2830.0000,228450.5000,344071.4000
2830.0000,228450.5000,343392.2000
2830.0000,228450.5000,344071.4000
2840.0000,229666.4000,345315.6000
2840.0000,229666.4000,347048.0000
2840.0000,229666.4000,347104.8000
2840.0000,229666.4000,348524.8000
2840.0000,229666.4000,350200.4000
2850.0000,230904.6000,352887.0000
2850.0000,230904.6000,353941.5000
2850.0000,230904.6000,354739.5000
2850.0000,230904.6000,357304.5000
2850.0000,230904.6000,356449.5000
2850.0000,230904.6000,359214.0000
2850.0000,230904.6000,359955.0000
2850.0000,230904.6000,360981.0000
2850.0000,230904.6000,357447.0000
2860.0000,232164.6000,360360.0000
2860.0000,232164.6000,361389.6000
2860.0000,232164.6000,362676.6000
2860.0000,232164.6000,364221.0000
2860.0000,232164.6000,362219.0000
2870.0000,233430.2000,363227.2000
2870.0000,233430.2000,362882.8000
2870.0000,233430.2000,363227.2000
2870.0000,233430.2000,363542.9000
2870.0000,233430.2000,365580.6000
2880.0000,234703.0000,366566.4000
2880.0000,234703.0000,366480.0000
2880.0000,234703.0000,367200.0000
2880.0000,234703.0000,369388.8000
2880.0000,234703.0000,368899.2000
2890.0000,235981.5000,369486.5000
2890.0000,235981.5000,371336.1000
2890.0000,235981.5000,364429.0000
2890.0000,235981.5000,366307.5000
2890.0000,235981.5000,367030.0000
2900.0000,237241.1000,365284.0000
2900.0000,237241.1000,368474.0000
2900.0000,237241.1000,370997.0000
2900.0000,237241.1000,372302.0000
2900.0000,237241.1000,372534.0000
2910.0000,238527.8000,374429.7000
2910.0000,238527.8000,372800.1000
2910.0000,238527.8000,375011.7000
2910.0000,238527.8000,373323.9000
2910.0000,238527.8000,373032.9000
2920.0000,239810.7000,374606.8000
2920.0000,239810.7000,374022.8000
2920.0000,239810.7000,372708.8000
2920.0000,239810.7000,370752.4000
2930.0000,241080.6000,372080.7000
2930.0000,241080.6000,372871.8000
2930.0000,241080.6000,375157.2000
2930.0000,241080.6000,375655.3000
2930.0000,241080.6000,377618.4000
2940.0000,242382.2000,382670.4000
2940.0000,242382.2000,384287.4000
2940.0000,242382.2000,385963.2000
2940.0000,242382.2000,386198.4000
2940.0000,242382.2000,389138.4000
2950.0000,243707.2000,390875.0000
2950.0000,243707.2000,393530.0000
2950.0000,243707.2000,392822.0000
2950.0000,243707.2000,392409.0000
2950.0000,243707.2000,393589.0000
2960.0000,245043.6000,395574.4000
2960.0000,245043.6000,396817.6000
2960.0000,245043.6000,397824.0000
