Position,Cost,Asset
2425.1269,146306.8497,206645.0671
2437.0303,147306.8497,204734.9148
2437.0303,147306.8497,203272.6966
2437.0303,147306.8497,203881.9542
2437.0303,147306.8497,199982.7057
2437.0303,147306.8497,199787.7433
2449.1500,148306.8497,202079.3693
2449.1500,148306.8497,202936.5719
2449.1500,148306.8497,206365.3819
2449.1500,148306.8497,206242.9244
2449.1500,148306.8497,205753.0944
2461.5370,149306.8497,198719.8823
2461.5370,149306.8497,198301.4210
2461.5370,149306.8497,200639.8811
2461.5370,149306.8497,203446.0333
2461.5370,149306.8497,195273.7305
2474.0683,150306.8497,197430.6529
2474.0683,150306.8497,197974.9479
2474.0683,150306.8497,199632.5737
2474.0683,150306.8497,199781.0178
2486.3745,151306.8497,202042.7926
2486.3745,151306.8497,203783.2548
2486.3745,151306.8497,204703.2134
2486.3745,151306.8497,206244.7656
2486.3745,151306.8497,203609.2086
2498.6520,152306.8497,203515.2038
2498.6520,152306.8497,203815.0420
2498.6520,152306.8497,203890.0016
2498.6520,152306.8497,205714.0175
2498.6520,152306.8497,206688.4918
2510.8769,153306.8497,205389.7320
2510.8769,153306.8497,207373.3248
2510.8769,153306.8497,205439.9495
2510.8769,153306.8497,203682.3357
2510.8769,153306.8497,204109.1848
2523.0527,154306.8497,207218.3214
2523.0527,154306.8497,209564.7604
2523.0527,154306.8497,208883.5362
2523.0527,154306.8497,208378.9256
2523.0527,154306.8497,207016.4771
2535.2108,155306.8497,208521.0877
2535.2108,155306.8497,210498.5521
2535.2108,155306.8497,210219.6789
2535.2108,155306.8497,212070.3828
2535.2108,155306.8497,212983.0587
2535.2108,155306.8497,215264.7484
2535.2108,155306.8497,216912.6354
2535.2108,155306.8497,217090.1002
2535.2108,155306.8497,217749.2550
2546.8414,156306.8497,218977.4240
2546.8414,156306.8497,217780.4085
2546.8414,156306.8497,217856.8137
2546.8414,156306.8497,219410.3870
2546.8414,156306.8497,221880.8232
2558.2935,157306.8497,223390.1914
2558.2935,157306.8497,222980.8645
2558.2935,157306.8497,222776.2010
2558.2935,157306.8497,223032.0303
2558.2935,157306.8497,222443.6228
2569.8302,158306.8497,222752.8836
2569.8302,158306.8497,223164.0564
2569.8302,158306.8497,223678.0225
2569.8302,158306.8497,225040.0325
2569.8302,158306.8497,224654.5579
2581.2614,159306.8497,225808.7478
2581.2614,159306.8497,225860.3730
2581.2614,159306.8497,225137.6198
2581.2614,159306.8497,227254.2541
2581.2614,159306.8497,226918.6902
2592.5749,160306.8497,229157.6956
2592.5749,160306.8497,230402.1316
2592.5749,160306.8497,232268.7855
2592.5749,160306.8497,233279.8897
2603.6675,161306.8497,234720.6275
2603.6675,161306.8497,233835.3805
2603.6675,161306.8497,232064.8866
2603.6675,161306.8497,230164.2093
2603.6675,161306.8497,233028.2436
2614.7479,162306.8497,235980.9942
2614.7479,162306.8497,236686.9761
2614.7479,162306.8497,237209.9257
2614.7479,162306.8497,235824.1093
2614.7479,162306.8497,234542.8829
2625.8025,163306.8497,237530.0913
2625.8025,163306.8497,238842.9925
2625.8025,163306.8497,240077.1197
2625.8025,163306.8497,241179.9567
2625.8025,163306.8497,239263.1209
2636.7518,164306.8497,240814.5394
2636.7518,164306.8497,241157.3171
2636.7518,164306.8497,241552.8299
2636.7518,164306.8497,239153.3858
2636.7518,164306.8497,235778.3435
2647.9287,165306.8497,236910.1811
2647.9287,165306.8497,237069.0568
2647.9287,165306.8497,234738.8796
2647.9287,165306.8497,237122.0154
2647.9287,165306.8497,235665.6546
2659.0584,166306.8497,238916.3940
2659.0584,166306.8497,239129.1187
2659.0584,166306.8497,240272.5138
2659.0584,166306.8497,242133.8546
2659.0584,166306.8497,244473.8260
2669.8879,167306.8497,246537.4493
2669.8879,167306.8497,247712.2000
2669.8879,167306.8497,248326.2742
2669.8879,167306.8497,248646.6608
2669.8879,167306.8497,249127.2406
2680.5432,168306.8497,251568.9801
2680.5432,168306.8497,251649.3964
2680.5432,168306.8497,251595.7855
2680.5432,168306.8497,250711.2063
2680.5432,168306.8497,251863.8398
2680.5432,168306.8497,252855.6408
2680.5432,168306.8497,253659.8038
2680.5432,168306.8497,252051.4779
2680.5432,168306.8497,251622.5909
2691.1555,169306.8497,253587.5865
2691.1555,169306.8497,254018.1714
2691.1555,169306.8497,252215.0972
2691.1555,169306.8497,252887.8861
2691.1555,169306.8497,253533.7634
2701.8029,170306.8497,253753.3283
2701.8029,170306.8497,250078.8763
2701.8029,170306.8497,253158.9316
2701.8029,170306.8497,254401.7610
2701.8029,170306.8497,256590.2213
2712.4085,171306.8497,255752.9954
2712.4085,171306.8497,252932.0905
2712.4085,171306.8497,253528.8204
2712.4085,171306.8497,255183.3896
2712.4085,171306.8497,251440.2659
2723.2251,172306.8497,251762.1638
2723.2251,172306.8497,254648.7824
2723.2251,172306.8497,253586.7246
2723.2251,172306.8497,250155.4609
2723.2251,172306.8497,251707.6993
2733.9674,173306.8497,254505.0278
2733.9674,173306.8497,251989.7778
2733.9674,173306.8497,249720.5848
2733.9674,173306.8497,254094.9327
2733.9674,173306.8497,248845.7153
2745.1895,174306.8497,244623.8375
2745.1895,174306.8497,242729.6567
2745.1895,174306.8497,237623.6042
2745.1895,174306.8497,234631.3477
2745.1895,174306.8497,241329.6101
2756.5661,175306.8497,242302.1582
2756.5661,175306.8497,249000.6137
2756.5661,175306.8497,253218.1598
2756.5661,175306.8497,253659.2104
2756.5661,175306.8497,255450.9784
2767.3130,176306.8497,257498.4735
2767.3130,176306.8497,259380.2463
2767.3130,176306.8497,261206.6729
2767.3130,176306.8497,259933.7089
2767.3130,176306.8497,265994.1243
2777.7275,177306.8497,266717.3930
2777.7275,177306.8497,266217.4021
2777.7275,177306.8497,267911.8159
2777.7275,177306.8497,266161.8475
2777.7275,177306.8497,267495.1567
2788.1344,178306.8497,267911.8340
2788.1344,178306.8497,268776.1556
2788.1344,178306.8497,268497.3422
2788.1344,178306.8497,270560.5616
2788.1344,178306.8497,271118.1885
2798.4066,179306.8497,272424.8833
2798.4066,179306.8497,272480.8514
2798.4066,179306.8497,273991.9910
2798.4066,179306.8497,271865.2020
2798.4066,179306.8497,276678.4613
2808.5640,180306.8497,276503.1306
2808.5640,180306.8497,278356.7828
2808.5640,180306.8497,278609.5536
2808.5640,180306.8497,280884.4905
2818.5701,181306.8497,281687.8910
2818.5701,181306.8497,279545.7778
2818.5701,181306.8497,280814.1343
2818.5701,181306.8497,280616.8344
2818.5701,181306.8497,281208.7341
2828.6345,182306.8497,281053.1204
2828.6345,182306.8497,276499.0189
2828.6345,182306.8497,280147.9573
2828.6345,182306.8497,277036.4594
2828.6345,182306.8497,274914.9836
2838.8846,183306.8497,276961.5783
2838.8846,183306.8497,270971.5319
2838.8846,183306.8497,268501.7023
2838.8846,183306.8497,277103.5226
2838.8846,183306.8497,280055.9625
2849.0040,184306.8497,281538.5729
2849.0040,184306.8497,283732.3060
2849.0040,184306.8497,282051.3936
2849.0040,184306.8497,282763.6446
2859.0472,185306.8497,284675.3259
2859.0472,185306.8497,284074.9260
2859.0472,185306.8497,283474.5261
2859.0472,185306.8497,281473.1931
2869.3299,186306.8497,279042.3365
2869.3299,186306.8497,276546.0194
2869.3299,186306.8497,274250.5555
2869.3299,186306.8497,278296.3107
2869.3299,186306.8497,282112.5195
2879.5800,187306.8497,280931.8287
2879.5800,187306.8497,280154.3421
2879.5800,187306.8497,274596.7527
2879.5800,187306.8497,277130.7831
2879.5800,187306.8497,271918.7432
2879.5800,187306.8497,277130.7831
2879.5800,187306.8497,276842.8251
2879.5800,187306.8497,280154.3421
2879.5800,187306.8497,284214.5500
2889.7005,188306.8497,285531.3038
2889.7005,188306.8497,281052.2681
2889.7005,188306.8497,282612.7063
2889.7005,188306.8497,276486.5413
2889.7005,188306.8497,279116.1687
2900.1009,189306.8497,278844.7005
2900.1009,189306.8497,281628.7974
2900.1009,189306.8497,282150.8155
2900.1009,189306.8497,283774.8720
2900.1009,189306.8497,285949.9477
2910.3605,190306.8497,283672.8337
2910.3605,190306.8497,285448.1536
2910.3605,190306.8497,288620.4465
2910.3605,190306.8497,291210.6673
2910.3605,190306.8497,293538.9557
2910.3605,190306.8497,295226.9647
2910.3605,190306.8497,295139.6539
2910.3605,190306.8497,295721.7260
2910.3605,190306.8497,297176.9062
2920.0871,191306.8497,300214.1585
2920.0871,191306.8497,300272.5603
2920.0871,191306.8497,300447.7655
2920.0871,191306.8497,300447.7655
2920.0871,191306.8497,301557.3986
2929.7912,192306.8497,301914.9795
2929.7912,192306.8497,303145.4917
2929.7912,192306.8497,301651.2983
2929.7912,192306.8497,302266.5544
2929.7912,192306.8497,301622.0003
2939.5836,193306.8497,300190.2737
2939.5836,193306.8497,298308.9402
2939.5836,193306.8497,295310.5650
2939.5836,193306.8497,292958.8981
2939.5836,193306.8497,294810.8358
2949.5517,194306.8497,295899.0233
2949.5517,194306.8497,297816.2318
2949.5517,194306.8497,298288.1601
2949.5517,194306.8497,302329.0459
2949.5517,194306.8497,304954.1469
2959.2453,195306.8497,305275.7500
2959.2453,195306.8497,304802.2707
2959.2453,195306.8497,304210.4217
2959.2453,195306.8497,294356.1347
2959.2453,195306.8497,295717.3875
2969.1503,196306.8497,299765.4102
2969.1503,196306.8497,300537.3893
2969.1503,196306.8497,298191.7606
2969.1503,196306.8497,296915.0260
2979.2126,197306.8497,296074.1528
2979.2126,197306.8497,300096.0899
2979.2126,197306.8497,299887.5450
2979.2126,197306.8497,302002.7860
2979.2126,197306.8497,303939.2742
2988.9640,198306.8497,306518.2569
2988.9640,198306.8497,305203.1128
2988.9640,198306.8497,305442.2299
2988.9640,198306.8497,305711.2366
2988.9640,198306.8497,303200.5069
2998.8337,199306.8497,303841.8312
2998.8337,199306.8497,308639.9651
2998.8337,199306.8497,308969.8368
2998.8337,199306.8497,308819.8952
2998.8337,199306.8497,314307.7608
3008.3106,200306.8497,317436.9328
3008.3106,200306.8497,315662.0295
3008.3106,200306.8497,313074.8824
3008.3106,200306.8497,311059.3143
3008.3106,200306.8497,309133.9956
3017.9223,201306.8497,313984.6331
3017.9223,201306.8497,312264.4174
3017.9223,201306.8497,308944.7029
3017.9223,201306.8497,306168.2144
3017.9223,201306.8497,311298.6823
3027.5906,202306.8497,313143.7005
3027.5906,202306.8497,309904.1785
3027.5906,202306.8497,311690.4570
3027.5906,202306.8497,313507.0114
3027.5906,202306.8497,316322.6707
3037.2023,203306.8497,315990.5308
3037.2023,203306.8497,318238.0605
3037.2023,203306.8497,317782.4802
3037.2023,203306.8497,317205.4118
3037.2023,203306.8497,319027.7332
3037.2023,203306.8497,318389.9207
3037.2023,203306.8497,316354.9951
3037.2023,203306.8497,319878.1498
3037.2023,203306.8497,319574.4296
3046.7062,204306.8497,320574.4296
3046.7062,204306.8497,318746.4058
3046.7062,204306.8497,320361.1601
3046.7062,204306.8497,318076.1305
3046.7062,204306.8497,317070.7174
3056.3309,205306.8497,317552.7773
3056.3309,205306.8497,313701.8005
3056.3309,205306.8497,315016.0227
3056.3309,205306.8497,319325.4493
3056.3309,205306.8497,317033.2011
3066.0727,206306.8497,314732.3638
3066.0727,206306.8497,315192.2747
3066.0727,206306.8497,317767.7757
3066.0727,206306.8497,319300.8121
3066.0727,206306.8497,322918.7779
3075.5496,207306.8497,324531.9924
3075.5496,207306.8497,324870.3029
3075.5496,207306.8497,324408.9705
3075.5496,207306.8497,324378.2150
3075.5496,207306.8497,322409.8632
3085.2583,208306.8497,317781.6075
3085.2583,208306.8497,316115.5680
3085.2583,208306.8497,317997.5756
3085.2583,208306.8497,318306.1014
3095.0383,209306.8497,316467.6637
3095.0383,209306.8497,318077.0836
3095.0383,209306.8497,316251.0111
3095.0383,209306.8497,317148.5722
3095.0383,209306.8497,316962.8699
3104.7001,210306.8497,321336.4616
3104.7001,210306.8497,324627.4437
3104.7001,210306.8497,326924.9218
3104.7001,210306.8497,329346.5879
3104.7001,210306.8497,333941.5440
3113.9167,211306.8497,337859.9621
3113.9167,211306.8497,338420.4671
3113.9167,211306.8497,332939.9738
3113.9167,211306.8497,334590.3496
3113.9167,211306.8497,334808.3238
3123.4134,212306.8497,328895.4287
3123.4134,212306.8497,329488.8772
3123.4134,212306.8497,331581.5642
3123.4134,212306.8497,331331.6911
3123.4134,212306.8497,334736.2117
3132.7828,213306.8497,334361.9098
3132.7828,213306.8497,333108.7967
3132.7828,213306.8497,334487.2211
3132.7828,213306.8497,335489.7116
3132.7828,213306.8497,329004.8512
3142.2337,214306.8497,332479.7496
3142.2337,214306.8497,332416.9050
3142.2337,214306.8497,327609.2874
3142.2337,214306.8497,331348.5455
3142.2337,214306.8497,329714.5840
3151.7503,215306.8497,331185.9190
3151.7503,215306.8497,334306.1518
3151.7503,215306.8497,332036.8916
3151.7503,215306.8497,327782.0287
3151.7503,215306.8497,317160.6303
3162.8837,216306.8497,284090.2098
3162.8837,216306.8497,307716.9507
3162.8837,216306.8497,304395.9229
3162.8837,216306.8497,315118.0985
3162.8837,216306.8497,316794.4268
3172.8727,217306.8497,317636.2826
3172.8727,217306.8497,307610.0050
3172.8727,217306.8497,311163.6224
3172.8727,217306.8497,315478.7292
3172.8727,217306.8497,308403.2232
3172.8727,217306.8497,314907.6121
3172.8727,217306.8497,321443.7298
3172.8727,217306.8497,313765.3780
3172.8727,217306.8497,316081.5750
3182.7737,218306.8497,321460.1393
3182.7737,218306.8497,320059.7189
3182.7737,218306.8497,323147.0093
3182.7737,218306.8497,324547.4297
3182.7737,218306.8497,320027.8911
3192.6531,219306.8497,323160.3495
3192.6531,219306.8497,317445.5004
3192.6531,219306.8497,318435.2229
3192.6531,219306.8497,314731.7452
3192.6531,219306.8497,320031.5494
3202.8655,220306.8497,313624.5942
3202.8655,220306.8497,306770.4619
3202.8655,220306.8497,308756.2385
3202.8655,220306.8497,311991.1327
3202.8655,220306.8497,308500.0093
3212.8536,221306.8497,321670.8984
3212.8536,221306.8497,323116.6825
3212.8536,221306.8497,324369.6954
3212.8536,221306.8497,323052.4254
3212.8536,221306.8497,325719.0939
3222.6594,222306.8497,328646.8060
3222.6594,222306.8497,326971.0231
3222.6594,222306.8497,326713.2103
3222.6594,222306.8497,327389.9688
3222.6594,222306.8497,332256.1845
3232.3512,223306.8497,333513.9973
3232.3512,223306.8497,335259.4669
3232.3512,223306.8497,335808.9666
3232.3512,223306.8497,335033.2023
3232.3512,223306.8497,347962.6072
3241.6371,224306.8497,349091.9012
3241.6371,224306.8497,348605.6556
3241.6371,224306.8497,350777.5525
3241.6371,224306.8497,351555.5454
3241.6371,224306.8497,352754.9511
3250.8469,225306.8497,352976.9582
3250.8469,225306.8497,355285.0596
3250.8469,225306.8497,358438.3811
3250.8469,225306.8497,357593.1609
3250.8469,225306.8497,355642.6527
3259.9986,226306.8497,356220.0426
3259.9986,226306.8497,351916.8445
3259.9986,226306.8497,353840.2437
3259.9986,226306.8497,351004.0449
3259.9986,226306.8497,347548.4464
3269.5360,227306.8497,342810.8490
3269.5360,227306.8497,348696.0138
3269.5360,227306.8497,349709.5699
3269.5360,227306.8497,355169.6950
3269.5360,227306.8497,356935.2445
3278.6743,228306.8497,358785.3238
3278.6743,228306.8497,355309.9291
3278.6743,228306.8497,357834.5083
3278.6743,228306.8497,358391.8829
3287.8025,229306.8497,360178.7647
3287.8025,229306.8497,359652.7163
3287.8025,229306.8497,362052.8122
3287.8025,229306.8497,360540.4230
3287.8025,229306.8497,354523.7444
3296.8852,230306.8497,362987.0561
3296.8852,230306.8497,357316.4136
3296.8852,230306.8497,359525.3267
3296.8852,230306.8497,356459.2235
3296.8852,230306.8497,353096.4006
3306.3182,231306.8497,350502.7958
3306.3182,231306.8497,355925.1577
3306.3182,231306.8497,357214.6218
3306.3182,231306.8497,361678.1514
3306.3182,231306.8497,353742.9877
3315.7291,232306.8497,352329.3754
3315.7291,232306.8497,354783.0149
3315.7291,232306.8497,357070.8680
3315.7291,232306.8497,357866.6430
3325.0185,233306.8497,357938.2388
3325.0185,233306.8497,360764.5045
3325.0185,233306.8497,363923.2721
3325.0185,233306.8497,359700.4986
3334.5514,234306.8497,349794.4380
3334.5514,234306.8497,351695.1323
3334.5514,234306.8497,343292.0629
3334.5514,234306.8497,338623.6910
3334.5514,234306.8497,337589.9800
3344.5115,235306.8497,335788.9569
3344.5115,235306.8497,337628.4382
3344.5115,235306.8497,339702.0354
3344.5115,235306.8497,327929.3548
3344.5115,235306.8497,322544.6913
3344.5115,235306.8497,327628.3488
3344.5115,235306.8497,318865.7286
3344.5115,235306.8497,324317.2824
3344.5115,235306.8497,329768.8362
3354.6023,236306.8497,332441.0919
3354.6023,236306.8497,330059.3243
3354.6023,236306.8497,329723.8640
3354.6023,236306.8497,328751.0293
3354.6023,236306.8497,327845.2867
3364.6708,237306.8497,334179.1044
3364.6708,237306.8497,335154.8590
3364.6708,237306.8497,331621.9546
3364.6708,237306.8497,326978.7089
3364.6708,237306.8497,326642.2418
3375.5062,238306.8497,311525.4687
3375.5062,238306.8497,308420.0029
3375.5062,238306.8497,315204.7704
3375.5062,238306.8497,308825.0637
3375.5062,238306.8497,315879.8717
3375.5062,238306.8497,321820.7626
3375.5062,238306.8497,326613.9815
3375.5062,238306.8497,332656.1376
3375.5062,238306.8497,326242.6758
3385.6771,239306.8497,332879.7711
3385.6771,239306.8497,333184.4821
3385.6771,239306.8497,325769.8493
3385.6771,239306.8497,333455.3363
3385.6771,239306.8497,338601.5654
3395.7740,240306.8497,336317.4587
3395.7740,240306.8497,336792.8670
3395.7740,240306.8497,343890.0347
3395.7740,240306.8497,344093.7812
3395.7740,240306.8497,344161.6966
3405.6986,241306.8497,343158.1900
3405.6986,241306.8497,340467.6881
3405.6986,241306.8497,341250.9988
3405.6986,241306.8497,343600.9308
3405.6986,241306.8497,345303.7801
3415.5334,242306.8497,347291.4327
3415.5334,242306.8497,347940.3840
3415.5334,242306.8497,348213.6267
3415.5334,242306.8497,351150.9854
3415.5334,242306.8497,352824.5967
3425.2393,243306.8497,352902.4027
3425.2393,243306.8497,352902.4027
3425.2393,243306.8497,355300.0702
3425.2393,243306.8497,351361.0450
3434.9105,244306.8497,355169.7412
3434.9105,244306.8497,353005.7477
3434.9105,244306.8497,361489.9765
3434.9105,244306.8497,360837.3435
3434.9105,244306.8497,358398.5571
3444.3364,245306.8497,365409.6504
3444.3364,245306.8497,361207.5599
3444.3364,245306.8497,360863.1263
3444.3364,245306.8497,364307.4627
3444.3364,245306.8497,363411.9352
3453.8394,246306.8497,363447.5211
3453.8394,246306.8497,360822.6031
3453.8394,246306.8497,366383.2846
3453.8394,246306.8497,368317.4346
3453.8394,246306.8497,367972.0507
3463.2689,247306.8497,367279.6694
3463.2689,247306.8497,371019.9998
3463.2689,247306.8497,368041.5885
3463.2689,247306.8497,368145.4866
3463.2689,247306.8497,363573.9716
3472.8438,248306.8497,362703.8064
3472.8438,248306.8497,364579.1421
3472.8438,248306.8497,358328.0232
3472.8438,248306.8497,359543.5185
3472.8438,248306.8497,354820.4510
3482.6583,249306.8497,354848.0547
3482.6583,249306.8497,354743.5750
3482.6583,249306.8497,351818.1420
3482.6583,249306.8497,352967.4192
3482.6583,249306.8497,349833.0268
3492.5105,250306.8497,354489.8180
3492.5105,250306.8497,356759.9498
3492.5105,250306.8497,359798.4340
3492.5105,250306.8497,357912.4783
3492.5105,250306.8497,355188.3201
3502.3559,251306.8497,355734.2937
3502.3559,251306.8497,359341.7203
3502.3559,251306.8497,354333.3513
3502.3559,251306.8497,355033.8225
3502.3559,251306.8497,355979.4586
3512.1159,252306.8497,359851.3905
3512.1159,252306.8497,360975.2676
3512.1159,252306.8497,367542.9242
3512.1159,252306.8497,369193.6187
3512.1159,252306.8497,370141.8900
3512.1159,252306.8497,372319.4018
3512.1159,252306.8497,371371.1305
3512.1159,252306.8497,371827.7056
3512.1159,252306.8497,372635.4922
3521.5507,253306.8497,373249.1595
3521.5507,253306.8497,374129.5471
3521.5507,253306.8497,373636.5301
3521.5507,253306.8497,372087.0477
3521.5507,253306.8497,369621.9622
3531.1541,254306.8497,367699.0752
3531.1541,254306.8497,365721.6289
3531.1541,254306.8497,367593.1405
3531.1541,254306.8497,363850.1172
3531.1541,254306.8497,365968.8097
3540.7852,255306.8497,367639.7289
3540.7852,255306.8497,366188.0070
3540.7852,255306.8497,367073.2033
3540.7852,255306.8497,368808.1881
3540.7852,255306.8497,358008.7931
3550.8002,256306.8497,354547.4038
3550.8002,256306.8497,353695.2117
3550.8002,256306.8497,360299.7002
3550.8002,256306.8497,364454.1364
3550.8002,256306.8497,367862.9047
3550.8002,256306.8497,367933.9207
3550.8002,256306.8497,365874.4565
3550.8002,256306.8497,370987.6089
3550.8002,256306.8497,373721.7251
3560.1749,257306.8497,379763.8614
3560.1749,257306.8497,382968.0188
3560.1749,257306.8497,383466.4433
3560.1749,257306.8497,384178.4783
3560.1749,257306.8497,385139.7256
3569.4488,258306.8497,384893.6643
3569.4488,258306.8497,385821.7210
3569.4488,258306.8497,387856.3068
3569.4488,258306.8497,390569.0879
3569.4488,258306.8497,389641.0312
3578.5854,259306.8497,391676.1714
3578.5854,259306.8497,391890.8865
3578.5854,259306.8497,395791.5446
3578.5854,259306.8497,395827.3304
3578.5854,259306.8497,397473.4797
3587.5831,260306.8497,398723.9807
3587.5831,260306.8497,399979.6348
3587.5831,260306.8497,397217.1958
3587.5831,260306.8497,398688.1049
3587.5831,260306.8497,402024.5571
3596.4625,261306.8497,405033.6036
3596.4625,261306.8497,404673.9574
3596.4625,261306.8497,405537.1084
3596.4625,261306.8497,405645.0022
3596.4625,261306.8497,405285.3560
3605.3034,262306.8497,407795.8702
3605.3034,262306.8497,408228.5067
3605.3034,262306.8497,406858.4914
3605.3034,262306.8497,407074.8096
3605.3034,262306.8497,406858.4914
3614.1640,263306.8497,407894.5444
3614.1640,263306.8497,410388.3175
3614.1640,263306.8497,409231.7850
3614.1640,263306.8497,405834.4709
3614.1640,263306.8497,406340.4539
3623.0457,264306.8497,407918.7201
3623.0457,264306.8497,407701.3374
3623.0457,264306.8497,406397.0409
3623.0457,264306.8497,406759.3455
3623.0457,264306.8497,409694.0125
3623.0457,264306.8497,409694.0125
3623.0457,264306.8497,411904.0704
3623.0457,264306.8497,410563.5435
3623.0457,264306.8497,405962.2754
3632.1757,265306.8497,397832.2001
3632.1757,265306.8497,405205.5167
3632.1757,265306.8497,404043.2205
3632.1757,265306.8497,405641.3778
3632.1757,265306.8497,411380.2154
3640.9769,266306.8497,413687.7986
3640.9769,266306.8497,412340.6371
3640.9769,266306.8497,413396.5204
3640.9769,266306.8497,418093.3807
3640.9769,266306.8497,418639.5272
3649.7728,267306.8497,414942.6670
3649.7728,267306.8497,413519.2556
3649.7728,267306.8497,418446.4488
3649.7728,267306.8497,417898.9829
3649.7728,267306.8497,416658.0602
3658.5011,268306.8497,419154.4670
3658.5011,268306.8497,420325.1874
3658.5011,268306.8497,419666.6572
3658.5011,268306.8497,419410.5621
3658.5011,268306.8497,420105.6773
3667.1922,269306.8497,421947.1325
3667.1922,269306.8497,422093.8202
3667.1922,269306.8497,416813.0635
3667.1922,269306.8497,413219.2152
3667.1922,269306.8497,416629.7039
3676.0347,270306.8497,415722.7639
3676.0347,270306.8497,419876.6832
3676.0347,270306.8497,418332.7486
3676.0347,270306.8497,418185.7072
3676.0347,270306.8497,418443.0296
3684.7379,271306.8497,423376.3868
3684.7379,271306.8497,425955.7033
3684.7379,271306.8497,421607.7126
3684.7379,271306.8497,423302.6920
3684.7379,271306.8497,418365.1432
3693.5438,272306.8497,419438.8379
3693.5438,272306.8497,418256.9039
3693.5438,272306.8497,414083.1994
3693.5438,272306.8497,410389.6555
3693.5438,272306.8497,406031.2738
3702.5052,273306.8497,413162.5566
3702.5052,273306.8497,415828.3603
3702.5052,273306.8497,414051.1578
3702.5052,273306.8497,422937.1703
3702.5052,273306.8497,412310.9804
3711.4402,274306.8497,415384.3833
3711.4402,274306.8497,414196.7225
3711.4402,274306.8497,414827.6673
3711.4402,274306.8497,419058.7091
3711.4402,274306.8497,422807.2636
3720.2399,275306.8497,422768.0604
3720.2399,275306.8497,427790.3842
3720.2399,275306.8497,426004.6691
3720.2399,275306.8497,426190.6811
3728.9621,276306.8497,427525.5027
3728.9621,276306.8497,427488.2131
3728.9621,276306.8497,429091.6667
3728.9621,276306.8497,423237.1963
3728.9621,276306.8497,416301.3268
3737.8605,277306.8497,420060.7587
3737.8605,277306.8497,422303.4750
3737.8605,277306.8497,421256.8741
3737.8605,277306.8497,427648.6155
3737.8605,277306.8497,429816.5746
3746.5591,278306.8497,430704.4387
3746.5591,278306.8497,431940.8033
3746.5591,278306.8497,436624.0022
3746.5591,278306.8497,435762.2936
3746.5591,278306.8497,436923.7269
3755.1783,279306.8497,435675.7914
3755.1783,279306.8497,438417.0716
3755.1783,279306.8497,438905.2448
3755.1783,279306.8497,438417.0716
3755.1783,279306.8497,436426.8271
3755.1783,279306.8497,438379.5198
3755.1783,279306.8497,440632.6268
3755.1783,279306.8497,436163.9646
3755.1783,279306.8497,436501.9307
3755.1783,279306.8497,434061.0647
3755.1783,279306.8497,435488.0325
3755.1783,279306.8497,437065.2074
3755.1783,279306.8497,440332.2126
3763.6343,280306.8497,445087.3909
3763.6343,280306.8497,446367.0266
3763.6343,280306.8497,447345.5715
3763.6343,280306.8497,446781.0263
3763.6343,280306.8497,447910.1166
3763.6343,280306.8497,448060.6620
3763.6343,280306.8497,448512.2981
3763.6343,280306.8497,449415.5703
3763.6343,280306.8497,450544.6606
3772.0116,281306.8497,450265.0250
3772.0116,281306.8497,451773.8296
3772.0116,281306.8497,456790.6051
3772.0116,281306.8497,459129.2522
3772.0116,281306.8497,459959.0948
3780.2414,282306.8497,459337.1298
3780.2414,282306.8497,455670.2957
3780.2414,282306.8497,459601.7467
3780.2414,282306.8497,458694.4888
3780.2414,282306.8497,459601.7467
3788.4657,283306.8497,460639.5491
3788.4657,283306.8497,462950.5132
3788.4657,283306.8497,463026.2825
3788.4657,283306.8497,464920.5154
3788.4657,283306.8497,467155.7102
3796.5420,284306.8497,470087.8277
3796.5420,284306.8497,471492.5482
3796.5420,284306.8497,472555.5800
3796.5420,284306.8497,475972.4678
3796.5420,284306.8497,474833.5052
3796.5420,284306.8497,478516.1509
3796.5420,284306.8497,479503.2518
3796.5420,284306.8497,480870.0069
3796.5420,284306.8497,476162.2949
3804.4785,285306.8497,479364.2892
3804.4785,285306.8497,480733.9015
3804.4785,285306.8497,482445.9168
3804.4785,285306.8497,484500.3352
3804.4785,285306.8497,481837.2002
3812.3799,286306.8497,482494.7972
3812.3799,286306.8497,482037.3116
3812.3799,286306.8497,482494.7972
3812.3799,286306.8497,482914.1590
3812.3799,286306.8497,485620.9487
3820.2366,287306.8497,486239.7107
3820.2366,287306.8497,486125.1036
3820.2366,287306.8497,487080.1627
3820.2366,287306.8497,489983.5425
3820.2366,287306.8497,489334.1023
3828.0582,288306.8497,489417.2455
3828.0582,288306.8497,491867.2028
3828.0582,288306.8497,482718.1436
3828.0582,288306.8497,485206.3815
3828.0582,288306.8497,486163.3960
3835.9973,289306.8497,483182.2155
3835.9973,289306.8497,487401.8125
3835.9973,289306.8497,490739.1301
3835.9973,289306.8497,492465.3288
3835.9973,289306.8497,492772.2086
3843.7691,290306.8497,494577.7681
3843.7691,290306.8497,492425.2574
3843.7691,290306.8497,495346.5219
3843.7691,290306.8497,493117.1358
3843.7691,290306.8497,492732.7589
3851.5639,291306.8497,494117.1358
3851.5639,291306.8497,493346.8230
3851.5639,291306.8497,491613.6193
3851.5639,291306.8497,489033.0714
3859.4386,292306.8497,490110.1027
3859.4386,292306.8497,491152.1511
3859.4386,292306.8497,494162.5132
3859.4386,292306.8497,494818.6177
